ID,Age at admission,Gender,Governorates,Country,Previous School,Scholarship,SAT,EEE,GPA,Performance,Attempted hours,Earned hours
201902098,18,M,Mount Lebanon,Lebanon,"Col.de La Sagesse,Achrafieh",Yes,1200.0,46.0,79.0,Pass,15,12
201900982,18,M,Beirut,Lebanon,"Int'l College, Ras Beirut",Yes,1200.0,0.0,84.4,Pass,15,12
201900907,18,F,Mount Lebanon,Lebanon,"College St. Joseph,Antoura",Yes,1250.0,0.0,82.8,Pass,15,15
201902455,18,M,Beirut,Lebanon,"Int'l College, Ras Beirut",Yes,1240.0,0.0,78.5,Pass,12,12
201902459,18,F,Beirut,Lebanon,"Int'l College, Ras Beirut",Yes,1250.0,0.0,77.25,Pass,15,12
201902218,18,M,Beirut,Lebanon,"Int'l College, Ras Beirut",Yes,1200.0,0.0,80.8,Pass,15,15
201902479,18,F,Mount Lebanon,Lebanon,"Lycee Bonaparte, Doha",Yes,950.0,0.0,74.6,Pass,15,12
201901768,18,M,Beirut,Lebanon,"Int'l College, Ras Beirut",Yes,1150.0,45.0,74.2,Pass,15,12
201901778,18,F,Beirut,Lebanon,"Int'l College, Ras Beirut",Yes,1180.0,0.0,79.4,Pass,15,15
201901770,18,F,Beirut,Lebanon,"Hariri High School II, Beirut",Yes,1180.0,0.0,76.2,Pass,15,15
201900391,19,F,Mount Lebanon,Lebanon,The Int'l School of Choueifat ,Yes,1250.0,0.0,87.4,Pass,15,15
201900392,18,M,Mount Lebanon,Lebanon,SABIS International School,Yes,1190.0,0.0,68.5,Fail,12,12
201900396,18,F,Beirut,Lebanon,The Int'l School of Choueifat ,Yes,1260.0,0.0,89.4,Pass,15,15
201900401,18,M,Mount Lebanon,Lebanon,The Int'l School of Choueifat ,Yes,1250.0,0.0,77.4,Pass,15,15
201900407,20,M,Beirut,Lebanon,The Int'l School of Choueifat ,Yes,1120.0,42.0,70.0,Fail,15,9
201900414,18,F,Beirut,Lebanon,The Int'l School of Choueifat ,Yes,1170.0,0.0,69.2,Fail,15,15
201903060,18,M,Mount Lebanon,Lebanon,"Sagesse St.Jean Brazila,Baabda",Yes,1230.0,50.0,86.75,Pass,12,12
201903063,18,F,South Lebanon,Lebanon,The Islamic Makassed Sec.Sch,Yes,1100.0,0.0,86.6,Pass,15,12
201901938,18,M,Beirut,Lebanon,"Col.Prot.Francais, Beirut",Yes,1100.0,41.0,83.6,Pass,15,12
201901943,18,F,Beirut,Lebanon,"Col.Prot.Francais, Beirut",Yes,1180.0,0.0,77.4,Pass,15,15
201901944,18,M,Beirut,Lebanon,"Col.Prot.Francais, Beirut",Yes,1210.0,42.0,71.2,Pass,15,12
201901960,18,M,Beirut,Lebanon,"Col.Prot.Francais, Beirut",Yes,1170.0,0.0,78.4,Pass,15,15
201901962,18,M,Beirut,Lebanon,"Col.Prot.Francais, Beirut",Yes,1220.0,31.0,66.4,Fail,15,12
201903293,18,M,Beirut,Lebanon,Beirut Baptist Sch/Mazraa,Yes,1190.0,55.0,69.6,Fail,15,9
201903356,18,F,North Lebanon,Lebanon,Lycee F. L. A. De Lamartine,No,1200.0,0.0,79.8,Pass,15,15
201902119,18,M,Beirut,Lebanon,Ecole Francaise Intl /Jeddah,Yes,1090.0,0.0,76.6,Pass,15,12
201901970,18,F,Beirut,Lebanon,"Col.Prot.Francais, Beirut",Yes,1100.0,0.0,78.0,Pass,15,12
201901973,18,M,Beirut,Lebanon,"Col.Prot.Francais, Beirut",No,1190.0,0.0,84.4,Pass,15,15
201901979,18,M,Beirut,Lebanon,"Col.Prot.Francais, Beirut",Yes,1050.0,41.0,61.2,Fail,15,9
201901982,18,M,Mount Lebanon,Lebanon,"Col.Prot.Francais, Beirut",Yes,1130.0,0.0,73.8,Pass,15,12
201901983,18,F,Beirut,Lebanon,"Col.Prot.Francais, Beirut",Yes,1210.0,0.0,91.0,Pass,15,15
201901986,18,F,Beirut,Lebanon,"Col.Prot.Francais, Beirut",Yes,1010.0,42.0,77.8,Pass,15,15
201904064,18,F,Mount Lebanon,Lebanon,German School - Beirut,Yes,1250.0,0.0,85.6,Pass,15,12
201802842,19,M,Mount Lebanon,Lebanon,"Lycee Adonis, Kfarshima",Yes,1270.0,0.0,68.25,Fail,15,12
201904144,18,M,Beirut,Lebanon,L'Athenee de Beyrouth,Yes,1270.0,0.0,57.0,Fail,12,6
201904162,18,M,Mount Lebanon,Lebanon,"College Elysee, Hazmieh",Yes,1200.0,0.0,75.4,Pass,15,15
201903448,18,F,Beirut,Lebanon,The Int'l School of Choueifat ,Yes,1270.0,0.0,72.8,Pass,15,15
201903431,18,F,Mount Lebanon,Lebanon,The Int'l School of Choueifat ,Yes,1180.0,0.0,77.8,Pass,15,12
201903401,18,F,North Lebanon,Lebanon,"Int'l Sch. of Choueifat,Koura",Yes,1310.0,45.0,69.8,Fail,15,9
201900466,18,M,Beirut,Lebanon,"Int'l Sch. of Choueifat,Koura",Yes,1290.0,0.0,78.4,Pass,15,12
201900007,18,M,Beirut,Lebanon,"GrandLyceeFrancolibanais,bey",Yes,1300.0,0.0,65.0,Fail,15,6
201902761,19,M,Mount Lebanon,Lebanon,"GrandLyceeFrancolibanais,bey",Yes,1320.0,0.0,81.8,Pass,15,12
201902766,18,F,Mount Lebanon,Lebanon,"Lycee Franco Libanais,Verdun",Yes,850.0,45.0,71.4,Pass,15,12
201901840,18,M,Beirut,Lebanon,"St.Mary Orthodox Col,Beirut",Yes,1230.0,0.0,73.0,Pass,15,12
201902652,18,M,Mount Lebanon,Lebanon,"College MARISTE Champville ,Di",Yes,1250.0,0.0,70.2,Pass,15,12
201902658,18,M,Mount Lebanon,Lebanon,"College MARISTE Champville ,Di",Yes,1160.0,36.0,62.8,Fail,15,6
201902660,19,M,Mount Lebanon,Lebanon,"College MARISTE Champville ,Di",Yes,1240.0,39.0,73.2,Pass,15,12
201902372,18,F,Mount Lebanon,Lebanon,"Col.Melkart,Hazmieh",Yes,1250.0,0.0,87.0,Pass,15,15
201902379,18,F,Mount Lebanon,Lebanon,"Col.Melkart,Hazmieh",Yes,1220.0,0.0,88.8,Pass,15,15
201902385,18,M,Mount Lebanon,Lebanon,"Col.Melkart,Hazmieh",Yes,1250.0,0.0,79.8,Pass,15,12
201900223,18,F,Beirut,Lebanon,"Carmel St.Joseph, Meshref",Yes,1240.0,0.0,83.2,Pass,15,15
201900226,18,F,Beirut,Lebanon,"Carmel St.Joseph, Meshref",Yes,1000.0,42.0,68.4,Fail,15,9
201900231,18,M,Mount Lebanon,Lebanon,"Carmel St.Joseph, Meshref",Yes,1060.0,39.0,61.0,Fail,15,6
201903302,18,F,Mount Lebanon,Lebanon,"Sagesse High School, Ain Saade",Yes,1210.0,0.0,89.6,Pass,15,15
201901504,18,M,Mount Lebanon,Lebanon,Jesus & Mary School,Yes,1200.0,0.0,84.6,Pass,15,15
201901506,18,M,Mount Lebanon,Lebanon,Jesus & Mary School,Yes,1260.0,0.0,88.4,Pass,15,15
201901513,18,F,Mount Lebanon,Lebanon,Jesus & Mary School,Yes,1220.0,0.0,89.6,Pass,15,15
201901515,18,M,Mount Lebanon,Lebanon,Jesus & Mary School,Yes,1230.0,0.0,85.2,Pass,15,15
201903714,18,M,Mount Lebanon,Lebanon,L'Athenee de Beyrouth,Yes,1190.0,46.0,67.25,Fail,12,9
201903712,18,M,Mount Lebanon,Lebanon,L'Athenee de Beyrouth,Yes,1180.0,37.0,83.2,Pass,15,12
201901638,18,F,Bekaa,Lebanon,"College des S.S.Coeurs,Zahle",Yes,1130.0,44.0,78.4,Pass,15,15
201902585,18,F,Mount Lebanon,Lebanon,"Le Lycee National, Bakaata",Yes,1220.0,0.0,87.25,Pass,12,12
201902222,18,F,Mount Lebanon,Lebanon,Jesus & Mary School,Yes,1010.0,43.0,77.2,Pass,15,15
201901987,18,M,Beirut,Lebanon,"Col.Prot.Francais, Beirut",Yes,1200.0,0.0,83.0,Pass,15,15
201901991,18,F,Beirut,Lebanon,"Col.Prot.Francais, Beirut",Yes,1230.0,0.0,80.8,Pass,15,15
201904083,18,M,Beirut,Lebanon,"GrandLyceeFrancolibanais,bey",Yes,1210.0,0.0,72.0,Pass,15,6
201904082,18,F,Beirut,Lebanon,"GrandLyceeFrancolibanais,bey",Yes,1110.0,0.0,65.0,Fail,15,3
201900162,18,M,Beirut,Lebanon,"City Intl Sc,Beirut",Yes,1100.0,53.0,82.25,Pass,12,6
201900157,18,F,Mount Lebanon,Lebanon,"City Intl Sc,Beirut",Yes,1150.0,53.0,72.0,Pass,12,12
201901996,18,F,Beirut,Lebanon,"Col.Prot.Francais, Beirut",No,1050.0,47.0,83.8,Pass,15,15
201900154,18,M,Beirut,Lebanon,"City Intl Sc,Beirut",Yes,1130.0,47.0,78.8,Pass,15,15
201903821,18,M,Mount Lebanon,Lebanon,"GrandLyceeFrancolibanais,bey",Yes,1000.0,0.0,73.0,Pass,3,3
201902672,18,F,Mount Lebanon,Lebanon,"College MARISTE Champville ,Di",Yes,1210.0,48.0,73.4,Pass,15,15
201902887,19,M,Mount Lebanon,Lebanon,"Saints Coeurs, Ain Najm ",Yes,1160.0,46.0,66.75,Fail,15,12
201901738,18,F,Mount Lebanon,Lebanon,St.Joseph Sch.Cornet Shahwan,Yes,1160.0,51.0,70.0,Fail,15,9
201903824,19,M,Mount Lebanon,Lebanon,"GrandLyceeFrancolibanais,bey",Yes,1220.0,0.0,84.8,Pass,15,15
201903563,18,F,Beirut,Lebanon,College Notre Dame de Nazareth,Yes,1080.0,0.0,81.0,Pass,15,12
201903178,18,F,South Lebanon,Lebanon,"Nat.Evangel.Inst for G&B,Sidon",Yes,1240.0,0.0,77.6,Pass,15,15
201901855,18,F,Beirut,Lebanon,"Lycee Nat,Shweifat",Yes,1160.0,0.0,88.8,Pass,15,12
201901902,18,M,Mount Lebanon,Lebanon,Beirut Annuciation Orth.Coll.,Yes,1130.0,0.0,84.2,Pass,15,15
201901547,18,M,Mount Lebanon,Lebanon,St.Joseph Sch.Cornet Shahwan,Yes,1240.0,0.0,87.4,Pass,15,15
201901682,18,M,Mount Lebanon,Lebanon,"College MARISTE Champville ,Di",Yes,1230.0,0.0,67.6,Fail,15,15
201902395,18,M,Mount Lebanon,Lebanon,St.Joseph Sch.Cornet Shahwan,Yes,1220.0,0.0,86.4,Pass,15,15
201901747,18,M,Mount Lebanon,Lebanon,St.Joseph Sch.Cornet Shahwan,Yes,1150.0,0.0,68.75,Fail,15,9
201901748,18,M,Mount Lebanon,Lebanon,St.Joseph Sch.Cornet Shahwan,Yes,1190.0,0.0,79.2,Pass,15,15
201903029,18,F,Beirut,Lebanon,"Eastwood Col,Kfarchima",Yes,1110.0,0.0,85.75,Pass,12,9
201903828,18,M,Beirut,Lebanon,"GrandLyceeFrancolibanais,bey",No,1090.0,38.0,90.5,Pass,15,12
201903829,18,F,Beirut,Lebanon,"GrandLyceeFrancolibanais,bey",Yes,1150.0,0.0,72.4,Pass,15,12
201903839,18,M,Beirut,Lebanon,"GrandLyceeFrancolibanais,bey",Yes,1140.0,0.0,76.4,Pass,15,12
201903843,18,F,Beirut,Lebanon,"GrandLyceeFrancolibanais,bey",Yes,1060.0,36.0,70.25,Pass,12,9
201904581,18,F,South Lebanon,Lebanon,Off.Sec.Sch(.Dr.Na. Bizri)/Sid,No,1200.0,46.0,82.2,Pass,12,12
201901704,18,M,Mount Lebanon,Lebanon,Brummana H Sc,No,1240.0,0.0,75.0,Pass,12,12
201901917,18,F,Beirut,Lebanon,"Lycee Abdul-Kader, Beirut",Yes,1200.0,0.0,91.6,Pass,15,15
201901551,17,M,Beirut,Lebanon,"St.Mary Orthodox Col,Beirut",Yes,1220.0,0.0,74.8,Pass,15,15
201903046,19,F,Mount Lebanon,Lebanon,"Col. Des St. Coeurs, Kfarhbab",Yes,1100.0,44.0,72.4,Pass,15,15
201903045,18,F,South Lebanon,Lebanon,Al Quala' Secondary School,Yes,1260.0,0.0,90.2,Pass,15,15
201901709,18,F,Mount Lebanon,Lebanon,Brummana H Sc,Yes,1200.0,0.0,89.4,Pass,15,15
201901600,18,F,Mount Lebanon,Lebanon,"Off.Sec.Sch,Baakline",Yes,1230.0,0.0,75.4,Pass,15,15
201901926,18,M,Beirut,Lebanon,"College du Sacre Coeur, Beirut",Yes,1170.0,0.0,78.4,Pass,15,15
201901927,18,M,Beirut,Lebanon,"College du Sacre Coeur, Beirut",Yes,1140.0,0.0,76.6,Pass,15,12
201901670,18,M,Mount Lebanon,Lebanon,Beirut Evang.Sch.for girls&boy,Yes,1330.0,0.0,69.0,Fail,15,12
201902802,18,M,Beirut,Lebanon,"St.Mary Orthodox Col,Beirut",Yes,1140.0,0.0,65.2,Fail,15,6
201901674,18,F,Beirut,Lebanon,"Lycee Abdul-Kader, Beirut",Yes,1010.0,45.0,73.8,Pass,15,15
201902550,18,M,Mount Lebanon,Lebanon,College Notre Dame de Louaize,Yes,1110.0,47.0,64.4,Fail,15,9
201903546,18,F,Mount Lebanon,Lebanon,"GrandLyceeFrancolibanais,bey",Yes,1090.0,51.0,59.0,Fail,12,3
201903735,18,M,Mount Lebanon,Lebanon,"Off. Secondary Sch.,Choueifat",Yes,1140.0,0.0,71.0,Pass,15,12
201901799,19,M,Beirut,Lebanon,"Lycee Franco Libanais,Verdun",Yes,1130.0,0.0,55.25,Fail,12,3
201901754,18,F,Beirut,Lebanon,"Lycee Abdul-Kader, Beirut",Yes,1130.0,44.0,83.6,Pass,15,15
201901786,19,F,Mount Lebanon,Lebanon,"Lycee Abdul-Kader, Beirut",Yes,1020.0,40.0,70.2,Pass,15,15
201902163,18,M,Mount Lebanon,Lebanon,"Lycee Franco Libanais,Verdun",Yes,1080.0,46.0,79.6,Pass,15,12
201906394,18,F,South Lebanon,Lebanon,Off.Sec.Sch(.Dr.Na. Bizri)/Sid,Yes,1290.0,0.0,89.0,Pass,15,12
201901869,18,F,Beirut,Lebanon,"Greenfield Coll,Beirut",No,1030.0,35.0,88.8,Pass,15,12
201903538,20,F,Mount Lebanon,Lebanon,"Goetheschule Wetzlar, Germany",No,1160.0,0.0,72.4,Pass,15,12
201902505,18,M,Mount Lebanon,Lebanon,"St.Mary Orthodox Col,Beirut",Yes,1110.0,43.0,83.6,Pass,15,12
201902995,19,F,Mount Lebanon,Lebanon,"Lycee Charlemagne, Roumieh",Yes,1030.0,49.0,82.5,Pass,12,12
201903341,18,F,Nabatieh,Lebanon,"Col.N.D.des Soeurs Antonins,Na",Yes,1210.0,33.0,57.75,Fail,12,3
201902991,18,M,Beirut,Lebanon,German School - Beirut,No,1100.0,54.0,77.25,Pass,15,15
201903101,18,F,Mount Lebanon,Lebanon,Saint George School - Hadath,Yes,1160.0,0.0,74.75,Pass,12,9
201901236,19,F,Beirut,Lebanon,"Hariri High School II, Beirut",Yes,1120.0,0.0,85.8,Pass,15,15
201901566,18,F,Mount Lebanon,Lebanon,Universal College - Aley,Yes,1170.0,47.0,86.6,Pass,15,12
201903217,18,M,Beirut,Lebanon,"GrandLyceeFrancolibanais,bey",Yes,1280.0,0.0,54.75,Fail,12,3
201901899,18,M,Beirut,Lebanon,German School - Beirut,Yes,1200.0,0.0,83.0,Pass,15,15
201901881,18,F,Beirut,Lebanon,"Lycee Nat,Shweifat",Yes,1180.0,0.0,93.0,Pass,15,15
201901879,18,F,Beirut,Lebanon,"Lycee Franco Libanais,Verdun",Yes,1130.0,0.0,74.8,Pass,15,15
201902960,18,M,Beirut,Lebanon,"Lycee Nat,Shweifat",Yes,1230.0,0.0,87.2,Pass,15,15
201902981,18,F,North Lebanon,Lebanon,Lycee F. L. A. De Lamartine,Yes,1190.0,0.0,87.6,Pass,15,12
201902937,18,M,Mount Lebanon,Lebanon,German School - Beirut,Yes,1170.0,0.0,79.4,Pass,15,12
201902817,18,M,Mount Lebanon,Lebanon,Ecole Des Peres Antonins,Yes,1150.0,0.0,73.2,Pass,15,15
201902789,18,M,Beirut,Lebanon,"Rawdah H.Sch., Beirut",Yes,1040.0,40.0,74.6,Pass,15,12
201902931,18,M,Mount Lebanon,Lebanon,"GrandLyceeFrancolibanais,bey",Yes,1360.0,0.0,88.0,Pass,15,15
201902837,17,F,Beirut,Lebanon,"College du Sacre Coeur, Beirut",Yes,1070.0,34.0,85.6,Pass,15,12
201902740,18,M,Mount Lebanon,Lebanon,"West Hill College,Kabrshmoun",Yes,1440.0,0.0,79.2,Pass,15,9
201902591,18,F,Mount Lebanon,Lebanon," Saud Int'l. School, Riyad",Yes,1250.0,0.0,86.0,Pass,15,12
201903181,18,F,Mount Lebanon,Lebanon,"Amjad School, Choueifat",Yes,1180.0,45.0,78.6,Pass,15,15
201903184,18,F,Beirut,Lebanon,Mission Laique Franc Lycee F-L,Yes,1130.0,0.0,81.4,Pass,15,15
201901907,18,M,Mount Lebanon,Lebanon,"Mustapha H.Sch,Haret H.",Yes,1170.0,0.0,67.75,Fail,15,9
201901575,18,M,Mount Lebanon,Lebanon,"Amjad School, Choueifat",Yes,1160.0,33.0,85.8,Pass,15,12
201901655,18,M,Mount Lebanon,Lebanon,"Mustapha H.Sch,Haret H.",Yes,1110.0,36.0,75.0,Pass,15,12
201903357,18,M,Mount Lebanon,Lebanon,"Shouf National College, Baakli",Yes,1120.0,47.0,84.2,Pass,15,15
201901591,18,F,Mount Lebanon,Lebanon,"Greenfield Coll,Beirut",Yes,1240.0,0.0,92.8,Pass,15,15
201902693,18,M,Mount Lebanon,Lebanon,"Armenian Evangelical Coll.,Hor",Yes,1200.0,0.0,82.6,Pass,15,12
201901559,18,M,Beirut,Lebanon,German School - Beirut,Yes,1190.0,44.0,76.2,Pass,15,12
201901751,18,M,Beirut,Lebanon,"Lycee Abdul-Kader, Beirut",Yes,1030.0,45.0,70.2,Pass,15,12
201901552,18,F,Beirut,Lebanon,"St.Mary Orthodox Col,Beirut",Yes,1100.0,52.0,75.6,Pass,15,15
201903334,18,M,Mount Lebanon,Lebanon,"British Sc,Kuweit",Yes,1190.0,0.0,70.69,Pass,13,10
201901130,18,F,Mount Lebanon,Lebanon,American Comm. Sc /Beirut,Yes,1220.0,0.0,87.4,Pass,15,15
201901564,18,M,Beirut,Lebanon,"Beirut Int'l Sc,Bchamoun",Yes,1160.0,38.0,76.6,Pass,15,12
201902688,18,M,Beirut,Lebanon,"Lycee Franco Libanais,Verdun",Yes,1220.0,0.0,90.0,Pass,15,12
201903001,18,F,Beirut,Lebanon,"Lycee Franco Libanais,Verdun",Yes,1200.0,0.0,91.4,Pass,15,15
201902727,18,F,Beirut,Lebanon,"British Int'l Sc.Jeddah, KSA",Yes,1120.0,0.0,67.0,Fail,15,15
201902926,18,F,Beirut,Lebanon,"GrandLyceeFrancolibanais,bey",Yes,1110.0,0.0,66.8,Fail,15,9
201902833,18,F,Beirut,Lebanon,German School - Beirut,Yes,1100.0,46.0,79.4,Pass,15,15
201902236,18,M,Beirut,Lebanon,Ikhaa Nat.School/Beirut,Yes,1140.0,35.0,85.8,Pass,15,12
201903952,18,M,Bekaa,Lebanon,"Notre Dames des Apotres,KabEli",Yes,1300.0,51.0,91.6,Pass,15,12
201902234,18,F,Beirut,Lebanon,"Lycee Louis Massignon,A.Dhabi",Yes,1120.0,51.0,68.8,Fail,15,15
201904215,18,F,Mount Lebanon,Lebanon,"Amjad School, Choueifat",Yes,1150.0,0.0,77.4,Pass,15,15
201904328,18,M,Mount Lebanon,Lebanon,Srs. de La Charite de Besancon,Yes,1120.0,44.0,67.0,Fail,15,9
201902687,19,F,Beirut,Lebanon,American Comm. Sc /Beirut,Yes,1170.0,0.0,60.6,Fail,15,9
201901782,18,M,Beirut,Lebanon,"Ahliah Sch,Wadi Abu Jmil",Yes,1170.0,59.0,94.6,Pass,15,12
201902964,18,F,Beirut,Lebanon,"St.Mary Orthodox Col,Beirut",Yes,1240.0,46.0,74.2,Pass,15,12
201903893,19,M,Mount Lebanon,Lebanon,The Int'l School of Choueifat ,Yes,1160.0,0.0,64.6,Fail,15,9
201904727,18,F,Mount Lebanon,Lebanon,Phoenix International School,Yes,1040.0,0.0,77.6,Pass,15,12
201904590,17,M,Mount Lebanon,Lebanon,"Arts & Culture Ed.Sch., Aley",Yes,1110.0,0.0,65.6,Fail,15,6
201904890,18,M,Beirut,Lebanon,Lycee Francais Rene Descartes,Yes,980.0,34.0,65.25,Fail,12,0
201904974,17,M,Bekaa,Lebanon,"Wadi Al Azhar,Rashaya",Yes,1050.0,32.0,69.8,Fail,12,9
201904968,18,M,Mount Lebanon,Lebanon,"College MARISTE Champville ,Di",Yes,1060.0,45.0,75.75,Pass,12,6
201904757,18,M,Mount Lebanon,Lebanon,"Lycee Adonis, Kfarshima",Yes,1240.0,0.0,79.5,Pass,12,9
201904590,19,M,Mount Lebanon,Lebanon,"Arts & Culture Ed.Sch., Aley",Yes,1110.0,0.0,65.6,Fail,15,6
201804201,20,F,Nabatieh,Lebanon,Barrhead Composite High School,Yes,1200.0,0.0,87.4,Pass,15,15
201700472,19,M,Nabatieh,Lebanon,"Thamer International Sch,Jedda",Yes,1180.0,0.0,57.5,Fail,6,0
201700895,19,M,Beirut,Lebanon,Kuwait Engl.Sch.,Yes,1080.0,0.0,73.0,Pass,15,15
201703055,19,F,Mount Lebanon,Lebanon,"Int'l College, Ras Beirut",Yes,1160.0,0.0,64.0,Fail,12,3
201703076,20,M,Beirut,Lebanon,"Int'l College, Ras Beirut",Yes,1210.0,0.0,69.4,Fail,15,12
201804291,20,F,Mount Lebanon,Lebanon,"College Louise Wegmann, Beirut",Yes,1200.0,0.0,74.2,Pass,15,15
201800708,18,F,Mount Lebanon,Lebanon,"Nat.Prot.Col,Kfarshima",Yes,1120.0,0.0,82.0,Pass,15,12
201800777,18,F,Beirut,Lebanon,"St.Mary Orthodox Col,Beirut",Yes,1210.0,0.0,84.25,Pass,15,12
201800215,18,F,Beirut,Lebanon,"College Louise Wegmann, Beirut",Yes,1190.0,0.0,88.4,Pass,15,15
201800229,18,F,Beirut,Lebanon,"College Louise Wegmann, Beirut",Yes,1140.0,0.0,66.8,Fail,15,12
201801362,17,F,Mount Lebanon,Lebanon,"Amjad School, Choueifat",Yes,1320.0,0.0,85.8,Pass,15,15
201800125,18,M,Mount Lebanon,Lebanon,Lycee Libanais Francophone LLC,Yes,1250.0,0.0,67.5,Fail,15,12
201801321,18,F,Beirut,Lebanon,American Comm. Sc /Beirut,Yes,1000.0,42.0,61.4,Fail,15,9
201801864,18,M,Beirut,Lebanon,American Comm. Sc /Beirut,Yes,1100.0,0.0,68.75,Fail,15,12
201801694,19,M,Mount Lebanon,Lebanon,College Notre Dame de Jamhour,Yes,1230.0,0.0,85.6,Pass,15,12
201800606,18,M,North Lebanon,Lebanon,"Int'l Sch. of Choueifat,Koura",Yes,1270.0,0.0,79.8,Pass,15,12
201800099,18,F,Beirut,Lebanon,"Int'l College, Ras Beirut",Yes,1170.0,0.0,90.0,Pass,15,12
201802603,19,M,Beirut,Lebanon,"Int'l College, Ras Beirut",Yes,1310.0,0.0,72.6,Pass,15,15
201801604,18,F,Beirut,Lebanon,Mouseitbeh Adventist Sec. Sch.,Yes,1210.0,0.0,84.6,Pass,15,15
201801605,18,F,Beirut,Lebanon,Mouseitbeh Adventist Sec. Sch.,Yes,1090.0,38.0,77.4,Pass,15,12
201801484,18,F,Mount Lebanon,Lebanon,"College Saint-Charbel, Jieh",Yes,1040.0,27.0,77.0,Pass,3,3
201800017,18,F,Mount Lebanon,Lebanon,"Lycee Franco Libanais, N.Ibr",Yes,1230.0,0.0,81.4,Pass,15,15
201802779,19,M,Beirut,Lebanon,"Deira Internat'l School, Dubai",Yes,1150.0,0.0,71.75,Pass,15,12
201804101,19,M,South Lebanon,Lebanon,"Amer.Commun.Sc,Abu Dhabi",Yes,1170.0,0.0,80.4,Pass,15,15
201802698,18,M,Beirut,Lebanon,"Int'l College, Ras Beirut",Yes,1140.0,0.0,81.6,Pass,15,15
201802724,18,F,Beirut,Lebanon,"Int'l College, Ras Beirut",Yes,1230.0,0.0,90.2,Pass,15,15
201802733,19,F,Beirut,Lebanon,"Int'l College, Ras Beirut",Yes,1170.0,0.0,82.25,Pass,15,12
201802605,19,M,Beirut,Lebanon,"Int'l College, Ras Beirut",Yes,1190.0,0.0,81.0,Pass,15,15
201802606,18,M,Beirut,Lebanon,"Int'l College, Ras Beirut",Yes,1240.0,0.0,76.25,Pass,15,9
201802609,18,M,Beirut,Lebanon,"Int'l College, Ras Beirut",Yes,1240.0,0.0,77.2,Pass,15,12
201802611,19,M,Beirut,Lebanon,"Int'l College, Ras Beirut",Yes,1170.0,0.0,71.8,Pass,15,15
201802614,18,M,Beirut,Lebanon,"Int'l College, Ras Beirut",Yes,1190.0,0.0,67.4,Fail,15,12
201802620,19,M,Beirut,Lebanon,"Int'l College, Ras Beirut",Yes,1260.0,0.0,71.0,Pass,15,15
201802626,19,F,Mount Lebanon,Lebanon,"Int'l College, Ras Beirut",Yes,1200.0,0.0,80.25,Pass,15,12
201800644,18,M,Mount Lebanon,Lebanon,The Int'l School of Choueifat ,Yes,1270.0,0.0,75.75,Pass,12,9
201800648,19,F,Beirut,Lebanon,The Int'l School of Choueifat ,Yes,1210.0,0.0,84.6,Pass,15,15
201800659,19,M,North Lebanon,Lebanon,"Int'l Sch. of Choueifat,Koura",Yes,1130.0,0.0,74.6,Pass,15,12
201802645,19,M,Beirut,Lebanon,"Int'l College, Ras Beirut",Yes,1230.0,0.0,73.75,Pass,12,6
201801509,18,F,Beirut,Lebanon,"Rafic Hariri High School,Sidon",Yes,1110.0,0.0,87.2,Pass,15,12
201802972,18,M,Mount Lebanon,Lebanon,"Lycee Franco Libanais, N.Ibr",Yes,1160.0,28.0,67.25,Fail,3,3
201803135,19,F,Beirut,Lebanon,"Col.St.Coeurs,Sioufi",Yes,1150.0,0.0,86.4,Pass,15,15
201802372,18,F,Beirut,Lebanon,"Col.Prot.Francais, Beirut",Yes,1230.0,0.0,85.4,Pass,15,12
201802379,18,M,Beirut,Lebanon,"Col.Prot.Francais, Beirut",Yes,1200.0,0.0,66.25,Fail,15,9
201802387,19,F,Beirut,Lebanon,"Col.Prot.Francais, Beirut",No,1040.0,0.0,63.4,Fail,12,6
201804435,19,F,South Lebanon,Lebanon,"Carmel St.Joseph, Meshref",Yes,1140.0,50.0,84.0,Pass,15,15
201804441,18,F,Mount Lebanon,Lebanon,"Carmel St.Joseph, Meshref",Yes,1050.0,29.0,64.6,Fail,6,3
201802402,18,M,Beirut,Lebanon,"Col.Prot.Francais, Beirut",Yes,1300.0,0.0,71.75,Pass,15,9
201802409,18,M,Beirut,Lebanon,"Col.Prot.Francais, Beirut",Yes,1130.0,0.0,74.5,Pass,15,12
201803055,18,F,Mount Lebanon,Lebanon,L'Athenee de Beyrouth,Yes,1170.0,0.0,81.8,Pass,15,12
201803059,18,F,Mount Lebanon,Lebanon,L'Athenee de Beyrouth,Yes,1100.0,0.0,74.25,Pass,12,9
201803060,19,M,Mount Lebanon,Lebanon,L'Athenee de Beyrouth,Yes,1300.0,0.0,65.25,Fail,15,6
201802130,18,F,Mount Lebanon,Lebanon,"College Louise Wegmann, Beirut",Yes,1150.0,0.0,83.4,Pass,15,12
201802132,19,M,Mount Lebanon,Lebanon,"College Louise Wegmann, Beirut",Yes,1140.0,0.0,56.4,Fail,15,6
201802134,18,M,Beirut,Lebanon,"College Louise Wegmann, Beirut",Yes,1180.0,50.0,83.2,Pass,15,15
201803155,18,F,Beirut,Lebanon,College Notre Dame de Nazareth,Yes,1130.0,0.0,61.0,Fail,12,9
201802109,18,M,Mount Lebanon,Lebanon,"College Louise Wegmann, Beirut",Yes,1200.0,54.0,69.0,Fail,15,15
